,SYMP,DRUG
7327,7840,J01A
7328,5119,L01A
7329,7890,N06B
7330,78791,N04B
7331,3899,M02A
7332,3752,L01D
7333,7865,G04B
7334,4279,C08D
7335,4279,L01X
7336,7812,N02A
7338,78052,N06A
7339,78791,R06A
7340,78605,S01E
7341,7890,N02A
7342,78052,C03D
7343,7890,N06A
7344,72885,N02A
7345,3752,N04B
7346,7231,A02B
7347,3709,D06A
7348,7802,L01C
7349,4279,N06A
7350,2875,C09C
7351,3899,V08C
7352,5997,M01A
7353,4279,A10B
7354,7823,N02C
7355,78791,N03A
7356,2875,D04A
7357,5640,D10A
7358,7231,C09A
7359,72885,R03D
7360,7821,C01A
7361,2699,L01X
7362,7882,J01M
7363,4279,M03B
7364,72885,L01D
7365,2699,R03C
7366,3899,M01A
7367,3689,M02A
7368,7872,S01E
7369,78791,J01D
7370,7890,A10B
7371,5781,R03D
7372,5860,V03A
7373,5640,V03A
7374,7823,M02A
7375,78791,S01A
7376,4589,N05A
7377,78791,N06A
7378,5789,A16A
7379,7855,N03A
7380,5860,C03A
7381,7823,C03C
7382,2875,A10B
7383,7872,G04B
7384,7840,C01E
7385,78605,M05B
7386,7802,N06A
7387,78052,N05A
7388,5860,A02B
7389,3689,A10B
7390,5789,N06A
7391,7865,N06A
7392,5997,L01B
7393,7865,L01E
7394,78052,N04B
7395,5997,G03C
7396,7890,L04A
7397,78791,N05C
7398,5640,R06A
7399,7825,N02C
7402,4589,L01A
7403,7812,N02A
7404,2875,P01B
7405,3899,N02C
7406,78052,S01F
7407,5780,N03A
7408,7855,C01B
7409,7865,S01E
7410,3752,J01M
7411,4279,C09C
7412,7890,G04C
7413,7865,N06A
7414,7840,J05A
7415,7802,N05A
7416,7823,A10B
7417,4589,L01B
7418,7295,C07A
7419,78605,A07E
7420,7821,B01A
7422,2875,M01A
7423,5997,L01X
7424,7872,S01A
7425,5640,C07A
7426,7872,N05A
7427,7802,N06D
7428,78791,C03D
7429,7823,R03A
7430,7821,N03A
7431,78791,J05A
7432,5860,J01C
7433,78791,A10B
7435,78605,B01A
7436,5640,N05C
7437,7865,P01B
7438,7823,N02C
7439,7812,A10B
7440,3689,M03C
7441,7840,N04B
7442,78052,N06D
7443,78605,L01E
7444,78651,C07A
7445,5997,B01A
7446,78791,G04B
7447,78052,D01A
7448,7821,C09A
7449,78605,N02C
7450,4279,R03A
7451,6959,N03A
7452,7840,J01D
7453,78791,M01A
7454,7231,N02A
7455,5849,N02B
7456,4589,L01D
7457,4589,C03D
7458,6959,J01M
7459,7872,D06A
7460,7812,N05A
7461,78791,N05A
7462,7855,J05A
7463,78052,L01B
7464,7890,N02A
7465,7825,N05B
7466,2875,J01D
7467,7295,A10B
7468,7840,M03B
7469,5997,J05A
7470,7855,N02C
7471,7840,N05A
7472,5997,N03A
7474,7855,N05A
7475,7812,N02C
7476,4279,L01E
7477,78052,N02C
7478,78791,L01B
7479,5640,A06A
7480,5640,J02A
7481,5849,J05A
7482,7231,L01B
7483,3709,S01F
7484,7865,N05C
7485,3752,B02A
7486,5860,J01X
7487,7865,B05B
7488,7812,L01D
7489,3689,C07A
7490,78605,C03D
7491,3710,N04B
7492,5119,J01M
7493,7865,N04B
7494,78052,M03B
7495,7825,N05A
7496,3743,J05A
7497,7169,N02A
7498,6959,M03C
7499,2699,V08C
7501,7821,A16A
7502,78052,S02A
7503,7890,M05B
7504,2875,N02B
7505,7840,R03D
7506,7840,A06A
7507,7821,N06D
7508,78052,C07A
7509,78605,N05A
7510,7855,N04B
7511,72885,L01C
7512,7840,C10A
7513,7840,D01A
7514,78791,J05A
7515,7872,L01E
7516,7907,J01D
7517,7890,B01A
7518,2699,J02A
7519,7855,N06A
7520,72885,C08C
7521,5640,C10A
7522,27651,A02B
7523,5789,M02A
7524,5640,C09A
7525,7802,S01E
7526,78052,J01D
7527,5789,N04B
7529,5640,N07X
7530,6959,M01A
7531,5119,M03C
7532,6959,N05A
7533,7840,V03A
7534,7169,N05A
7535,2875,C08D
7536,7802,C07A
7537,5640,N05A
7538,7890,J01C
7539,7169,B01A
7541,7863,N03A
7542,7890,N01B
7543,7823,J05A
7544,6959,L01B
7545,4589,J01D
7546,7802,S01E
7547,3752,S01E
7548,7823,N04B
7549,2875,N04B
7550,7855,N01A
7551,7840,L01E
7552,78052,N04B
7553,5640,G04B
7554,4279,S01F
7555,7231,N06B
7556,7840,L01X
7557,4279,L01E
7558,4589,N05A
7559,7295,N02B
7560,4279,A10B
7561,2875,N06A
7562,78605,J01X
7564,4589,C01C
7565,2875,A02B
7566,7821,C10A
7567,72885,J05A
7568,78605,N03A
7569,7169,A01A
7570,7812,N05A
7571,27651,M05B
7572,3752,S01E
7573,5789,L01D
7574,7821,N05C
7575,78605,C01B
7576,7855,J01M
7577,5860,C09A
7578,7872,N04B
7579,7823,J01X
7580,4279,R01B
7581,7169,C08D
7582,78605,N02C
7583,3689,N05C
7584,4589,D11A
7585,7855,N06A
7586,78605,B05B
7587,7855,L01E
7588,4589,N03A
7589,7890,J05A
7590,5789,L01A
7591,2699,J05A
7592,7802,C07A
7593,2875,L01C
7594,6959,C07A
7595,5640,C03B
7596,72885,C10A
7597,3752,S01E
7598,72885,N05A
7599,7890,B01A
7600,7823,S01F
7601,2699,C07A
7602,7812,C10A
7603,27651,J05A
7604,3710,S01E
7605,4589,N06A
7606,78052,N04B
7607,78791,C07A
7608,78791,R01A
7609,4111,C10A
7610,7821,N06A
7611,78052,D06B
7612,78791,J05A
7613,5781,L01E
7614,78052,L01X
7615,2699,N06B
7616,78605,C07A
7617,7855,D06B
7618,7855,C01B
7619,5789,N03A
7620,2875,J01C
7621,78605,N02C
7622,7802,C08C
7623,5640,R03D
7624,5997,N05A
7625,4589,N05A
7626,7295,C07A
7627,7295,N05A
7628,7840,R01B
7629,78791,J01C
7630,7890,M02A
7631,4589,M03B
7633,7823,M01A
7634,6959,G02C
7635,78052,C09C
7636,3899,G03C
7637,6959,R06A
7638,7882,G01A
7639,7231,N06A
7640,7865,G04B
7641,7821,S01B
7642,2699,M01A
7643,7812,L01B
7644,7821,R06A
7645,6959,L01D
7646,7872,C09A
7647,72885,N01A
7648,5640,C09A
7649,3899,R02A
7650,4279,L01A
7651,27651,J02A
7652,7890,R06A
7653,7840,L01C
7654,2875,A02B
7655,2875,C01B
7656,2875,J01C
7657,5640,J05A
7658,7890,L01B
7660,7821,N06A
7661,7865,L01E
7662,7890,J01D
7663,7872,L01E
7664,7890,M02A
7665,7295,R05D
7666,72885,N02C
7667,7865,H05B
7668,7169,S02B
7669,5860,N06A
7670,2875,S02A
7671,7840,N06A
7672,2699,R03B
7673,7840,N03A
7674,5860,C02D
7675,78052,N04B
7677,7840,L01C
7678,3899,L01A
7679,7821,J05A
7680,7840,D07A
7681,72885,D01B
7682,7865,C02A
7683,3689,L04A
7684,7863,B01A
7685,7855,N04B
7686,72885,G04B
7687,3689,S01E
7688,7890,J01C
7689,7855,C01B
7690,2875,J02A
7691,7821,J05A
7693,5849,D06A
7694,3899,N02B
7695,7882,G04B
7696,5780,M01A
7697,5640,N06B
7698,7882,G04B
7699,78605,A07E
7700,4279,L01C
7702,78791,C10A
7703,78605,J05A
7704,4279,S01E
7705,5860,S01A
7706,7863,N06A
7707,7840,P01B
7708,78052,D04A
7709,7821,A07A
7710,78605,L04A
7711,5640,A04A
7712,7840,C01E
7713,2699,J05A
7714,78791,J05A
7715,5849,J01A
7716,7169,A07E
7717,2699,L01B
7718,7895,L04A
7719,7890,C01B
7720,7823,N04B
7722,7855,J05A
7723,5849,L01B
7724,7872,J01M
7725,7169,B01A
7726,7865,C03B
7727,7812,L01X
7728,7823,N07B
7729,4589,G02C
7731,5640,J01D
7732,7840,S01G
7733,7865,S01E
7734,78052,G03D
7735,78605,C09A
7736,3899,N02C
7737,27651,L01B
7738,7840,M01A
7739,72885,A10B
7740,7825,A04A
7741,5860,J01D
7742,7863,J01M
7743,4279,C04A
7744,2699,H01C
7745,78791,A07E
7746,72885,G01A
7747,2875,L02B
7748,78605,N06A
7749,7865,M02A
7750,78791,C09A
7751,7855,N06D
7752,7855,N02C
7753,2875,L01D
7754,4589,J01D
7755,72885,M03B
7756,7840,J05A
7757,2875,D10A
7758,3752,N07A
7759,7821,J01X
7760,3710,V03A
7761,5640,J05A
7763,7865,G04B
7764,5860,G01A
7765,7890,J02A
7766,5849,C03D
7767,7890,J05A
7768,4589,J01D
7769,7821,J05A
7770,3710,N02B
7771,4589,C08C
7772,7823,N02C
7773,78052,N06A
7774,5997,N04B
7775,7823,P01A
7776,5640,A10B
7777,7821,P01A
7778,7855,N02A
7779,7855,B01A
7780,4589,N06B
7781,7840,G04B
7782,5640,J05A
7783,78605,J01D
7784,7802,M02A
7785,7823,A01A
7786,5640,L01E
7787,7823,N04B
7788,2699,N03A
7789,4279,M01A
7790,72885,J04A
7791,78791,C07A
7792,4589,R01A
7793,7840,N05A
7794,7295,C09A
7795,7855,J01C
7796,4589,J01M
7797,78791,R01A
7798,7840,G04B
7799,7890,N06A
7800,5119,D11A
7801,5789,L01B
7802,7821,A16A
7803,78791,C10A
7804,5640,N02A
7805,7231,M05B
7806,4589,N06A
7807,7855,C01E
7808,7825,N02A
7809,7169,S01G
7810,2699,A16A
7811,6959,G04B
7812,5860,A02B
7813,7865,L04A
7814,78791,N06A
7815,78052,N05A
7816,72885,N04B
7817,9916,J01D
7818,4279,B02A
7819,5789,N07B
7820,78791,L01X
7821,4279,N04B
7822,7802,N06A
7823,78052,N02C
7824,7890,G02C
7825,7295,L01E
7826,7840,M01A
7827,78605,B02A
7828,7840,C10A
7829,78052,N05A
7830,2875,N02C
7831,6959,L01A
7832,5860,L01E
7833,5860,N05A
7834,7823,D11A
7835,4589,J01C
7836,5781,S01G
7837,5997,L04A
7838,7890,G04C
7839,2875,L01E
7840,78052,G04B
7841,78791,N07X
7842,7802,C02B
7843,7855,N05A
7844,7821,L01B
7845,2875,G02C
7846,3899,L01C
7847,7823,H03B
7848,4279,C01B
7849,7855,L01C
7850,7812,N03A
7851,7865,S01F
7852,7890,C10A
7853,7821,N03A
7854,2699,R03A
7855,3709,S01B
7856,7882,N06A
7857,7821,C01B
7858,78551,L01A
7859,5860,L01C
7860,78605,C07A
7861,4279,L01A
7862,5640,N02C
7863,7821,M01A
7865,7890,S01G
7866,7855,N02A
7867,4589,C09C
7868,5860,C01B
7869,7821,M01A
7870,4131,C05A
7871,7890,N02C
7872,2699,A02B
7873,7865,S01A
7874,7855,N02B
7875,4279,A16A
7876,4279,L01D
7877,78052,C01B
7878,5640,M05B
7879,7855,B01A
7880,7821,N07B
7881,78791,A16A
7882,5789,G03B
7883,7895,L01E
7884,5997,N01A
7885,3899,C09A
7886,3689,C09C
7887,78052,N06A
7888,4279,N04B
7889,7865,L01B
7890,7855,A02B
7891,7890,J05A
7892,5997,J01D
7893,78052,S01B
7894,78791,N05B
7895,7821,N06A
7896,7802,N02A
7897,5997,N05C
7898,2875,H02A
7899,7863,N07X
7900,7802,N02A
7902,7840,C10A
7903,2875,C10A
7904,7821,S02B
7905,7840,C10A
7906,3899,D10A
7908,6959,A07E
7909,5997,N06A
7910,5860,M01A
7911,27651,N06D
7912,5640,C03C
7913,7872,G03C
7914,7823,C03C
7915,78052,J01D
7916,78605,J05A
7917,2699,S01L
7918,7855,J01D
7920,7890,G03B
7921,7890,J01D
7922,7840,N06B
7923,27651,C09A
7924,7890,G03C
7925,7890,L01E
7926,4589,N03A
7927,7821,C07A
7928,7821,C08D
7929,7840,G04B
7930,7907,J01D
7931,78791,N03A
7932,3899,G02C
7933,5860,S01B
7934,78052,N05A
7935,3752,H02A
7936,7855,N03A
7937,7882,N06A
7938,7872,J01M
7939,2875,D07A
7940,5119,C07A
7941,5640,N06A
7942,7882,J01M
7943,4589,A07A
7944,4589,C08C
7945,78052,N07X
7946,6959,L01B
7947,4589,N05A
7948,4279,N05A
7949,78791,J01D
7950,7855,B05C
7951,72885,L01B
7952,7840,M05B
7953,2875,B01A
7954,7882,S01B
7955,7823,A08A
7957,7872,G04B
7958,78605,V03A
7959,7823,C07A
7960,7840,N06A
7961,7821,J05A
7962,7907,J01A
7963,7823,N05A
7964,7840,R03B
7965,3752,R01B
7966,5640,A10B
7967,7823,C09C
7968,78791,L01X
7969,7821,G02C
7970,7821,N06A
7971,78791,N06D
7972,7802,A11G
7973,7840,C10A
7974,72885,J05A
7975,2699,N03A
7976,7821,D01A
7977,2875,N05B
7978,7802,C01E
7979,7821,L01A
7980,2875,A10B
7981,7872,N03A
7982,4589,S03B
7983,4850,G04B
7984,4279,N04B
7985,5849,C05A
7986,72885,G02A
7987,5780,N02C
7988,5860,L01A
7989,4279,J05A
7990,78791,N04B
7991,3689,N05A
7992,7865,B01A
7993,5781,N06A
7994,7907,J01D
7995,5640,N06B
7996,7821,L02B
7998,7823,N06B
7999,7855,S01E
8000,2699,C09C
8001,5997,N06A
8002,6959,V03A
8003,7821,N01B
8004,3752,S01F
8005,5860,B01A
8006,78791,N03A
8007,4589,N03A
8008,27651,C03B
8009,4589,N06A
8010,7907,D06A
8011,7895,A02B
8012,3899,J05A
8013,4589,J05A
8014,5640,A16A
8015,2875,D09A
8016,7821,J05A
8017,78052,L02B
8018,7295,M05B
8019,7890,R01A
8020,78791,M03B
8021,7840,C09C
8022,2875,A07E
8023,7169,N06D
8024,5997,N03A
8025,7840,N03A
8026,78052,L01E
8027,5849,M04A
8028,7890,M05B
8029,7802,N04B
8030,7855,N04B
8031,7840,B01A
8032,7821,S02A
8033,7812,N05A
8034,7169,J01M
8035,2875,N05A
8036,72885,G03C
8037,2875,C09C
8038,7907,J05A
8039,5860,M02A
8040,2875,J01D
8041,7821,J05A
8042,78605,J01F
8043,7863,J05A
8044,6959,D07A
8045,7890,M03B
8046,5780,L01X
8047,7840,N06B
8048,78791,M02A
8049,6959,D01A
8050,4589,D04A
8051,5789,N02B
8052,7823,N06A
8053,78605,S01J
8054,7821,L01D
8055,7890,A03A
8056,78605,J05A
8057,7840,M01A
8058,78791,A02B
8059,7802,H05B
8060,5860,N06A
8061,6959,S01G
8062,7821,V03A
8063,7840,M05B
8064,7821,L02B
8065,72885,J01D
8066,7865,S01A
8067,5997,J01E
8068,5849,L01X
8069,7855,L01E
8070,78605,A06A
8071,78052,C08C
8072,9916,N05C
8073,2699,P01B
8074,78605,S01A
8075,5640,M05B
8076,7840,A16A
8077,7890,M05B
8078,7242,M01A
8079,6959,G04B
8080,3709,L01B
8081,7890,G01A
8083,78791,R02A
8084,7840,C10A
8085,7812,N03A
8086,7840,J05A
8087,4589,H02A
8088,7865,R01A
8089,7882,M03B
8090,7872,N03A
8091,7840,C09A
8092,3899,V03A
8093,78791,N06B
8094,7840,C09C
8095,7812,N06D
8096,78791,L01A
8097,3689,R03B
8098,7825,N06A
8099,7821,N05A
8100,5640,N05B
8101,78791,L01B
8102,7855,B01A
8103,6959,C07A
8104,7840,L01E
8105,7865,N05A
8106,7821,L01D
8107,7802,N06A
8108,4589,S01A
8109,3752,J02A
8110,4279,C08C
8111,27651,L01A
8112,7821,N05B
8113,7840,A10B
8114,7907,J02A
8115,6959,D06B
8116,5640,L01B
8117,5789,A02B
8118,4589,N05B
8119,2875,A01A
8120,72885,G04B
8121,7840,C07A
8122,5789,N03A
8123,5860,J01D
8124,4279,N05A
8125,7872,N06A
8126,2875,D10A
8127,3689,A01A
8128,5860,C02D
8129,5860,M01A
8130,7821,C05A
8131,2699,J01E
8132,5640,C09A
8133,78791,N06A
8134,7890,P02B
8135,7840,S01E
8136,7821,L01E
8137,7890,D06B
8138,78605,N05A
8139,5640,A07D
8140,7840,L01B
8142,7242,J01A
8143,7823,C09A
8144,7855,N06A
8145,7823,L01E
8146,7840,N05B
8147,72885,R03D
8148,7865,J05A
8149,78906,J01D
8150,7840,N07X
8151,4279,C07A
8152,7840,B01A
8153,4589,C02D
8154,2699,D11A
8155,4279,N03A
8156,5640,L04A
8157,4589,H02A
8158,78551,C07A
8159,7855,J01M
8160,7821,S01G
8161,7840,V04C
8162,2875,C03C
8163,4279,R03C
8164,7840,A05A
8165,2875,J01D
8166,7823,J05A
8167,9916,N03A
8168,7802,N05B
8169,7872,N03A
8170,5997,J05A
8171,78605,A07E
8172,5860,C03B
8173,7295,D06B
8174,5997,B01A
8175,78791,J05A
8176,4589,N05A
8177,5849,N06A
8178,7855,R01A
8179,7872,J01A
8180,2875,L01C
8181,7855,G04C
8182,7821,A10B
8183,7802,C09C
8184,4589,J01M
8185,78791,N02B
8186,78791,A16A
8187,5997,G02A
8188,7863,L01B
8189,7169,J01M
8190,7865,C09A
8191,7890,G04B
8192,7840,A10B
8193,7812,L01D
8194,5997,C09C
8195,5997,N03A
8196,78605,M01A
8197,7812,C01B
8198,3689,D06A
8199,7840,G03D
8200,5780,N04B
8201,4589,C07A
8202,7865,J01M
8203,7840,C01C
8204,7882,N06A
8205,27651,C07A
8206,2699,N03A
8207,7890,J05A
8208,7890,M03B
8209,78791,G04C
8210,7865,N02B
8211,78551,C09A
8212,7231,N02C
8213,5780,N06A
8214,7890,C10A
8215,7821,C07A
8216,27651,N02C
8217,6959,D01A
8218,7821,R03D
8219,7855,D10A
8220,7821,A07A
8221,7802,G04B
8222,78791,N02A
8223,7840,N06A
8224,2875,N02B
8225,5860,J01D
8226,4589,J05A
8227,2875,C01B
8228,6959,J05A
8229,7821,C03A
8230,78052,N04B
8231,72885,N02C
8232,7169,G03C
8233,7865,J05A
8235,7802,N02A
8236,5640,N01B
8237,7802,C10A
8238,7855,L01E
8239,78605,N05C
8240,3689,N06B
8241,5849,N02B
8242,7823,C09C
8243,72885,J01M
8244,7231,N04B
8245,2699,G03B
8246,2699,J01F
8247,7295,A10B
8248,7169,N06A
8249,7821,N01A
8250,78052,G03X
8251,78057,N02A
8252,78791,J05A
8253,78791,R03A
8254,7840,C07A
8255,5640,R06A
8256,7823,L01B
8257,7802,C07A
8258,3689,N06B
8259,7855,G02A
8260,5860,J01E
8261,2875,A02B
8262,7855,A11G
8263,7882,M03B
8264,4111,C08C
8265,7872,N07B
8266,7890,C08C
8267,5640,N05A
8268,4589,S01E
8269,78791,A03A
8270,7821,B01A
8271,2875,G02C
8272,27651,L01B
8273,5780,N06D
8274,4111,A10B
8275,2875,L04A
8276,2699,L01A
8277,5640,N02A
8278,78906,M01A
8280,6959,J05A
8281,78791,J01M
8282,4589,R01B
8283,78791,S01E
8284,5781,M01A
8285,7855,N05C
8286,4279,R06A
8287,7890,J01D
8288,7855,S01B
8289,7231,N05A
8290,7855,N06A
8291,7823,L01E
8292,5119,L01D
8293,7821,N06B
8294,7812,N05A
8295,7821,R06A
8296,5849,J05A
8297,78052,N02C
8298,7840,G02C
8299,7872,N04B
8301,7855,N05B
8302,27651,S01A
8303,2875,N01A
8304,7872,C09A
8305,2699,J01X
8306,7821,V03A
8307,5789,N01A
8308,78052,S02B
8309,78052,N05C
8310,7855,C01B
8311,5860,J01G
8312,2699,M01A
8313,7890,L01D
8314,7865,J05A
8315,5849,N02B
8316,7821,J05A
8317,7823,G02A
8318,7821,N05C
8319,78791,J04A
8320,5997,G02C
8322,5789,A07E
8323,3441,N01B
8324,7821,N07B
8325,7840,D09A
8326,7823,M02A
8327,5997,L01B
8328,2699,N06A
8329,7802,J05A
8330,78791,L04A
8331,6959,S01E
8332,7823,N06A
8333,78052,C09A
8334,2699,J05A
8335,78052,N06A
8336,6959,C09A
8337,78052,N02A
8338,78791,L01E
8339,7865,N05C
8340,7882,A02B
8341,78906,J05A
8342,4279,L01B
8343,7840,L01X
8344,78052,A03A
8345,7840,R03D
8346,4589,R03D
8348,78791,J02A
8349,2875,C09A
8350,7821,N06A
8351,78791,G03A
8352,7823,L04A
8353,6959,V04C
8354,7872,N05C
8355,7169,J04A
8356,7840,C09A
8357,7855,J01D
8358,5781,L01E
8359,5789,L04A
8360,3752,N05C
8361,2875,J01C
8362,78605,R03A
8363,72885,N02C
8364,7823,N05A
8365,7169,L02B
8366,7840,A10B
8367,7821,B02A
8368,2875,R07A
8369,78791,J01F
8370,7890,N06A
8371,5789,J05A
8372,7823,H03B
8373,78052,B01A
8374,3752,J05A
8375,7855,M03B
8376,7825,C01C
8377,78791,P03A
8378,4279,N05A
8379,78605,L01D
8380,7823,C07A
8382,7169,J01C
8383,7169,N06A
8384,7840,S01E
8385,7882,A04A
8386,2699,N06A
8387,4589,N01B
8388,7823,N06A
8389,7821,J01D
8390,2699,N02B
8391,6959,S01A
8392,3710,D10A
8393,7821,G04B
8394,78052,L04A
8395,7890,N06A
8396,72885,C07A
8397,7872,M05B
8398,7882,B01A
8399,4589,N05B
8400,7855,V04C
8401,5997,M04A
8402,7812,N03A
8403,4279,G03A
8404,7855,A10B
8405,7825,S01F
8406,5849,N06D
8407,78605,C10A
8408,7823,N05C
8409,7840,C07A
8410,72885,L01E
8411,7821,P01B
8412,3441,L01B
8413,5849,J02A
8414,7823,L02B
8415,2875,G03X
8416,7890,L01X
8417,4589,N06A
8418,5997,J01M
8419,78791,N03A
8420,78605,C09A
8421,78791,J01D
8422,7840,J01D
8423,6959,J05A
8424,7812,L01A
8425,78605,N05A
8426,7855,M01A
8427,78605,J02A
8428,7802,J01M
8429,7169,N03A
8430,7855,L01C
8431,5119,J02A
8432,78605,L01E
8433,6959,L01A
8434,7865,C01B
8436,7840,J01M
8437,3743,A01A
8438,78052,N02A
8439,78052,J01D
8440,7821,D01B
8441,78791,C05A
8442,7295,J05A
8443,7855,A04A
8444,5849,C03C
8445,7882,C01B
8446,7169,N06D
8447,5997,G04B
8448,7821,A10B
8449,7823,V03A
8450,78605,C10A
8451,78605,N01B
8452,3752,L01B
8453,72885,N05A
8454,4589,L01C
8455,5640,L02B
8456,78605,N07X
8457,7890,N07X
8458,7840,C01C
8459,5640,C08D
8460,7855,N05A
8461,2875,A10B
8462,72885,N05C
8463,5640,N03A
8464,7865,N04B
8465,7821,D05A
8466,7821,N05A
8467,7855,S02A
8468,2875,C09A
8469,7821,D06B
8470,3689,N05A
8471,6959,C05A
8472,7821,N05A
8473,72885,C08C
8474,5997,B01A
8475,5640,J05A
8476,72885,L01B
8477,72885,J05A
8478,7840,N05A
8479,3752,L01B
8480,7840,N02B
8481,6959,N05C
8482,5860,S01A
8483,4589,C09A
8484,78052,S01A
8485,7802,N02C
8486,7821,R06A
8487,78605,M01A
8488,7231,L01B
8489,7823,C08C
8490,5860,J05A
8491,7823,D06B
8492,78791,G04B
8493,2875,N05A
8494,7821,N06A
8495,7802,J01D
8496,7840,J01C
8497,7865,C07A
8498,78605,L01C
8499,7840,J05A
8500,7890,M02A
8501,78605,A07A
8502,4589,J02A
8503,7840,S01G
8505,7823,L02B
8506,72885,G03C
8507,4279,C10A
8508,78605,N03A
8509,4589,N04B
8510,7242,M03B
8511,78791,J02A
8512,7895,L01C
8513,7865,L01E
8514,7802,J01E
8515,3709,S02B
8516,78052,C09A
8517,7865,N07B
8518,4279,N01A
8519,4589,R06A
8520,3689,G02C
8521,6959,N02C
8522,6959,J05A
8523,5640,N04B
8524,4589,B01A
8525,7840,D01A
8526,2875,J01C
8527,4589,L01B
8529,2875,M02A
8530,7802,N05B
8531,7840,N05A
8532,7865,S01L
8533,5789,H05B
8534,78791,L01A
8535,7802,J01M
8536,2699,L01E
8537,72885,M05B
8538,7872,N05A
8539,7840,J05A
8540,4850,J05A
8541,7890,A07A
8542,5849,M01A
8543,78906,L01D
8544,7865,N06D
8545,7855,J05A
8546,4111,B01A
8547,7872,N05A
8548,72885,A10B
8549,7882,N06A
8550,3689,M01A
8551,5780,N03A
8552,3899,J01M
8553,7890,A10B
8554,2875,J01E
8555,78052,C01B
8556,5780,N02C
8557,3710,J01M
8560,5860,L01A
8561,72885,N05A
8562,78605,C01C
8563,7890,G04B
8564,7865,C03C
8565,7169,M02A
8566,7855,C07A
8568,3709,S01E
8569,4589,G02A
8570,4279,P02B
8571,3752,C05A
8573,78791,L02B
8574,78605,N05A
8575,2699,L04A
8577,2875,L01X
8578,78052,R06A
8579,5849,J01M
8580,72885,J04A
8581,7865,N06A
8582,3689,J04A
8583,2699,J05A
8584,78605,B01A
8585,5640,J05A
8586,78605,N02A
8587,6959,L01A
8588,78605,S01A
8589,7840,R06A
8590,5640,N06A
8591,5119,L01B
8592,7855,J01D
8593,4279,C09A
8594,2875,L01A
8595,7823,J05A
8596,7863,N05A
8597,3689,G04B
8598,2699,N05C
8599,7821,J05A
8600,72885,N01B
8601,78791,M01A
8602,7802,J01M
8603,5640,A10B
8604,5849,B05B
8605,2875,J02A
8606,7821,M05B
8607,7169,M05B
8608,7890,A16A
8609,78605,C07A
8610,2699,N05B
8611,5640,N05A
8612,5860,J01X
8613,7823,C02D
8614,72885,S01E
8615,78605,C02C
8616,7840,J05A
8617,78791,J05A
8618,7823,C08C
8619,7890,R05D
8620,78605,S01A
8621,7821,J02A
8622,7890,S01E
8623,7895,J02A
8624,7802,C01B
8625,7890,A02B
8626,2699,S02B
8627,78605,A02B
8628,7865,C04A
8629,2699,N05A
8630,5640,J05A
8632,7840,S02A
8633,78052,N03A
8634,7865,N02C
8635,4279,C01D
8636,7821,M05B
8637,78906,N07C
8638,7821,L01A
8639,7823,N05C
8640,7802,D07A
8641,7840,C01B
8642,7865,J05A
8643,6959,N05A
8644,7872,N05A
8645,78605,C01E
8646,7821,N06A
8647,7823,N06A
8648,5781,G02C
8649,2875,C09A
8650,7865,G02C
8651,5997,N04B
8652,78906,G01A
8653,5860,C08C
8654,3899,C01E
8655,78791,J04A
8656,7855,V08C
8657,78052,N05C
8658,7821,C10A
8659,5119,J05A
8660,7821,L01X
8661,7890,B01A
8662,6959,L01E
8663,78605,L01C
8664,2875,M01A
8665,5849,L01E
8666,7812,N06D
8667,78052,R06A
8668,7890,G04B
8669,78791,J05A
8671,78605,C09C
8672,7890,A02B
8673,78052,N01A
8675,5860,G04B
8676,7840,J01M
8677,5860,L04A
8678,78605,J05A
8679,78605,J01M
8680,5789,L01E
8681,7840,N03A
8682,7840,A03B
8683,78791,J01E
8684,7865,A07E
8686,78791,D01B
8687,7812,N02C
8688,7295,C10A
8689,5997,N02A
8690,72885,B02A
8692,4279,N06A
8693,7840,N02B
8694,5640,C02C
8695,7802,A02B
8696,2875,A02B
8697,78791,J05A
8698,7802,N05A
8699,7821,L02B
8700,7840,A07E
8701,78052,N05A
8702,78791,A16A
8703,7840,N03A
8704,7840,J01M
8705,78791,N07A
8706,78791,J04A
8707,7821,G04C
8708,7802,A07E
8709,27651,N05C
8710,7890,J01C
8711,78052,L01B
8712,7855,J05A
8713,5860,L01E
8714,7821,S01E
8716,3689,R01A
8717,7295,N05A
8718,7802,N07B
8719,5789,L04A
8720,78791,N02A
8721,2875,A02B
8722,78052,N05A
8723,78052,J05A
8724,7802,C02C
8725,72885,A02B
8726,7821,N06A
8727,2875,J05A
8728,7823,N03A
8729,7821,P03A
8730,7865,A04A
8731,7840,M02A
8732,78791,N06B
8733,4589,N04B
8734,5789,L01B
8735,7865,C10A
8736,7882,L04A
8737,5849,L01E
8738,7840,A07E
8739,5640,G02C
8740,7865,L01B
8741,6959,S01A
8742,7855,A06A
8743,5849,J01M
8744,7802,S03B
8745,5789,M03B
8746,7802,C09C
8747,5640,N06D
8748,7890,N05C
8749,78791,N02A
8751,4589,N05A
8752,27651,N01A
8753,7823,S01G
8754,78605,N04B
8755,7295,N03A
8756,7295,L01E
8757,5849,J05A
8758,4279,L01B
8759,2699,L04A
8760,7821,J04A
8761,78052,C09A
8762,7812,N04B
8763,72885,V04C
8764,4589,G04B
8765,27651,N06A
8766,4589,S01E
8767,7821,A04A
8768,4279,R02A
8769,78791,J05A
8770,7855,N06D
8771,7812,L02B
